19	56	849547206
19	188	849547304
19	189	849547326
19	190	849547351
20	55	834877625
20	8	834877654
20	98	834877678
20	192	834935609
20	193	834935628
20	194	834935644
20	195	834935659
20	196	834935678
20	197	834935695
20	198	834935731
20	199	834935907
20	200	834935926
21	107	844425143
21	201	844425166
21	202	844425184
21	203	844425206
21	84	844425225
21	85	844425259
21	133	844425279
22	19	844425280
22	20	844425281
22	172	844425313
22	206	844425333
22	207	844425356
22	208	844425381
22	209	844425408
22	210	844425496
23	211	835034018
23	212	837103962
23	213	837104071
23	214	837104406
23	215	837104446
23	216	838921355
23	217	838921477
23	218	849548308
23	219	852144661
24	55	844425616
24	87	844425638
24	82	844425681
24	208	844425825
24	83	844425885
24	220	844425888
24	221	844426062
24	222	844426149
24	223	844426201
24	224	844426202
24	225	844426309
24	226	844426522
24	227	844426592
25	228	959881878
25	229	959881915
25	230	960833198
25	231	960940999
25	232	994748793
25	233	994750238
25	234	994750646
25	235	994750713
25	236	994837342
26	6	838986749
26	237	838987552
26	238	838987729
26	30	838988224
26	31	838988297
26	239	838988388
26	240	838989917
26	241	838990060
26	242	838990592
26	243	838991570
27	244	1001088443
27	245	1001088490
27	246	1001088639
27	147	1001088655
27	247	1001088692
27	248	1001088707
27	249	1001088868
27	250	1001088945
27	251	1001088982
28	19	834881130
28	252	834881210
28	253	834881265
28	137	834881330
28	254	834881370
28	255	834881421
28	256	834881453
28	257	835536024
28	258	835536242
28	259	835536288
28	260	835536353
28	261	835536387
28	262	835536429
28	263	835536459
29	271	1022170420
29	272	1022171483
29	273	1022171538
29	274	1022172828
29	275	1022173509
29	276	1022173534
29	277	1022173561
29	278	1022173790
29	279	1022173824
29	280	1022174088
29	281	1022174188
30	111	834881292
30	284	834881384
30	97	834881408
30	285	834881472
30	286	834881522
30	287	834881568
30	288	834881616
30	258	834881676
30	190	834881746
30	289	834881764
31	290	1022175130
31	247	1022175169
31	291	1022175183
31	292	1022175221
31	293	1022175313
31	294	1022175351
31	295	1022175599
31	296	1022176202
31	297	1022176836
31	298	1023051659
31	299	1023744555
31	300	1043640541
31	301	1043644724
31	302	1043645479
32	86	838987674
32	157	838987699
32	303	838987724
32	304	838988496
32	305	838988551
32	306	838988567
32	307	838988943
33	20	832581159
33	311	832581199
33	109	832581232
33	122	832581292
33	312	832581326
33	313	832581348
33	314	832581468
33	315	832582776
33	316	832582792
33	317	832595342
34	318	834881637
34	252	834881667
34	319	834881692
34	23	834881717
34	254	834881741
34	256	834881789
34	320	834881815
34	321	834881839
34	322	834882066
34	323	834882108
34	324	834882239
34	325	834882283
35	55	844428368
35	8	844428394
35	266	844428414
35	326	844428468
35	115	844428491
35	190	844428569
35	327	844428586
35	328	844428602
35	223	844428631
35	329	844429133
35	330	844429164
35	331	844429229
36	55	844428612
36	112	844428650
36	87	844428651
36	339	844428685
36	83	844428739
36	340	846230693
36	341	846230729
36	342	848490300
36	343	848490328
36	344	848492056
36	345	856421247
37	34	838989473
37	346	838989501
37	347	838989521
37	348	838989539
37	349	838989561
37	350	838989582
38	55	838989758
38	87	838989792
38	356	838989809
38	357	838989826
38	25	838989855
38	358	838989868
38	359	838989884
38	360	838989912
38	31	838989924
38	32	838989942
38	361	838990034
38	362	838990115
38	363	838990159
39	55	834883847
39	8	834883878
39	173	834883908
39	364	834883942
39	137	834883943
39	96	834883966
39	365	834883992
39	366	834884015
39	367	834884043
39	368	834884063
39	369	834884088
39	370	834884137
39	371	834884164
39	372	834884202
39	373	834884310
39	374	834884347
39	258	834884384
39	289	834884541
39	375	834884566
39	376	834884610
39	377	834884635
39	378	834884830
39	379	834884987
39	380	834885281
39	381	834885349
39	382	834885498
39	383	834885683
40	55	838990047
40	112	838990084
40	388	838990085
40	109	838990141
40	389	838990169
40	390	838990170
40	237	838990197
40	391	838990239
41	86	834884945
41	311	834884981
41	398	834885001
41	399	834885038
41	143	834885072
41	400	834885577
41	401	834885591
41	402	834885725
41	403	834885776
42	156	830345253
42	404	830345320
42	405	830345346
42	406	830345396
42	407	830345419
42	408	830345437
42	409	830346055
42	410	830346726
42	411	830346831
43	7	844429453
43	265	844429483
43	82	844429509
43	435	844429546
43	398	844429547
43	436	844429604
43	437	844429624
43	38	844429647
43	438	844429669
43	439	844429773
43	440	844429798
43	441	844429815
43	442	844429848
43	443	844429869
44	446	849550837
44	447	849550971
44	448	849551003
44	449	849551052
44	450	849551237
44	451	849551262
44	452	849551315
44	453	849551423
44	454	849551802
45	21	834896987
45	455	834897022
45	456	834897361
45	457	834897391
45	458	834897423
45	459	834897473
45	460	834897532
45	461	834897559
45	286	834897627
45	462	834897695
45	55	834901302
46	55	838993065
46	56	838993104
46	22	838993128
46	348	838993154
46	469	838993170
46	470	838993230
46	26	838993263
46	471	838993350
46	472	838993377
46	63	838993427
46	473	838993452
46	474	838993504
46	475	838993537
46	476	838993557
46	477	838993587
47	483	844435314
47	56	844435335
47	266	844435350
47	267	844435384
47	37	844435435
47	484	844435482
47	485	844435497
47	486	844435582
47	487	844435629
48	488	838993255
48	489	838993273
48	88	838993304
48	490	838993320
48	491	838993338
48	25	838993353
48	492	838993369
48	62	838993399
48	239	838993443
48	493	838993490
48	494	838993503
48	495	838993556
49	496	981593592
49	497	981594088
49	498	981665688
49	499	981665774
49	500	981667171
49	501	981667479
49	502	981667593
49	503	981667821
49	504	981669345
49	505	981669650
49	506	982549850
49	507	982550269
50	55	844435531
50	8	844435558
50	266	844435591
50	83	844435620
50	85	844435715
50	210	844435766
50	512	844435767
50	513	844435852
50	514	844435868
50	515	844435869
50	442	844435937
50	516	844435951
50	517	844436142
50	518	844436143
50	519	844436203
50	520	844436298
50	521	844436404
50	522	844437145
51	187	838994123
51	252	838994173
51	120	838994211
51	523	838994311
51	350	838994356
51	358	838994398
51	524	838994460
52	531	948269792
52	532	948357699
52	533	948357767
52	534	979169300
52	535	979169419
52	536	979349238
52	537	979349581
52	525	1004660569
52	526	1004661208
52	527	1009327978
52	528	1026532956
52	529	1026533019
52	530	1039051997
53	86	834907538
53	8	834907587
53	98	834907630
53	538	834907666
53	539	834907703
53	97	834907736
53	540	834907765
54	156	844436064
54	8	844436083
54	541	844436098
54	326	844436115
54	542	844436136
54	543	844436168
54	38	844436178
54	485	844436262
54	544	844436277
54	515	844436289
54	329	844436303
54	545	844436319
54	442	844436373
54	331	844436395
54	546	844436468
54	547	844436487
54	548	844436591
55	554	981594949
55	555	981595371
55	556	981595483
55	557	981601011
55	558	981601044
55	559	981606941
55	560	981641610
55	561	981642601
55	562	981642664
56	86	838995082
56	112	838995105
56	87	838995106
56	357	838995137
56	60	838995168
56	563	838995186
56	63	838995218
56	31	838995248
56	32	838995269
56	564	838995295
56	565	838995444
57	570	945882829
57	571	945883459
57	572	945884273
57	573	945885574
57	574	945885935
57	575	945886688
57	394	945886734
57	576	945887038
57	577	945887223
57	578	945887505
58	187	831357257
58	172	831357305
58	579	831357331
58	580	831357355
58	581	831357398
58	582	835069196
59	187	844436917
59	8	844436964
59	266	844436997
59	583	844437026
59	584	844437159
59	14	844437190
59	585	844437250
59	586	844437304
59	587	844437332
59	515	844437333
59	588	844437408
59	226	844437434
59	589	844437507
60	483	834913043
60	172	834913074
60	319	834913103
60	590	834913149
60	97	834913180
60	591	834913271
60	592	834913309
60	593	834913423
61	478	838996984
61	594	838997040
61	595	838997058
61	99	838997072
61	60	838997090
61	596	838997104
61	597	838997123
61	598	838997140
61	599	838997155
61	32	838997191
61	600	838997216
61	601	838997267
61	602	838997331
61	213	838997390
61	603	838997448
61	604	838997523
61	605	838997596
61	606	838997734
62	488	834913677
62	607	834913708
62	608	834913736
62	609	834913771
62	610	834913800
62	365	834913829
62	540	834913852
62	320	834913916
62	592	834913958
62	611	834913992
62	612	834914069
63	6	838997216
63	135	838997251
63	616	838997283
63	490	838997313
63	617	838997343
63	618	838997370
63	358	838997397
64	619	849561234
64	620	849561285
64	621	849561471
64	622	849562109
64	623	849592210
64	624	849592355
65	86	838997386
65	8	838997415
65	22	838997435
65	635	838997463
65	636	838997488
65	637	838997748
65	568	839851637
65	638	839851665
65	359	839851670
65	639	839851718
66	463	948299536
66	292	948299597
66	640	948299770
66	641	948300236
66	642	948997353
66	643	948998228
66	387	952367901
67	318	834913772
67	265	834913799
67	608	834913818
67	644	834913843
67	645	834913859
67	611	834913922
67	646	834913938
67	647	834913953
68	55	834914048
68	8	834914083
68	98	834914172
68	95	834914222
68	610	834914347
68	365	834914429
68	648	834914504
68	649	834915439
68	650	834915464
69	55	844439159
69	390	844439208
69	618	844439236
69	651	844439254
69	652	844439272
69	653	844439296
69	221	844439312
69	654	844439342
69	600	844439367
69	655	844439505
70	55	844439665
70	8	844439791
70	266	844439939
70	83	844439951
70	85	844440258
70	659	844440913
71	264	831888171
71	607	831888204
71	660	831888240
71	661	831888262
71	662	831888290
71	663	831888291
71	664	831888312
71	665	831888342
72	187	838998053
72	56	838998085
72	635	838998150
72	25	838998218
72	596	838998241
72	666	838998270
72	3	838998292
72	239	838998370
72	667	838998396
73	668	974763762
73	669	974763958
73	670	974764551
73	671	977266291
73	672	981056978
73	673	982383070
73	674	982383170
74	55	834916104
74	56	834916146
74	675	834916179
74	610	834916234
74	676	834916267
74	677	834916294
74	328	834916345
74	611	834916402
74	678	834916472
74	679	834916507
74	324	834916615
74	190	834916679
75	488	844439763
75	8	844439805
75	129	844439851
75	326	844439883
75	267	844439968
75	680	844440010
75	85	844440045
75	681	844440077
75	210	844440130
75	512	844440131
76	55	834916263
76	56	834916295
76	93	834916320
76	689	834916349
76	690	834916371
76	338	834916410
76	691	834916437
76	692	834916509
76	198	834916526
76	693	834916570
76	694	834916625
76	288	834916639
76	695	834916747
76	190	834916760
76	289	834916781
76	696	834916956
77	697	832582241
77	117	832582280
77	1	832582308
77	698	832582347
77	699	832582379
77	700	832582404
77	701	832582548
77	702	832582575
78	135	838999010
78	356	838999070
78	703	838999146
78	704	838999184
78	358	838999327
78	27	838999358
78	305	838999385
78	705	838999443
78	706	838999482
78	707	838999559
78	708	838999618
78	361	838999699
78	709	838999832
78	710	839000274
78	711	839000301
78	712	839000480
78	713	839000610
79	34	844440260
79	252	844440298
79	616	844440339
79	718	844440340
79	719	844440369
79	720	844440429
79	721	844440609
79	722	844440626
80	55	831358618
80	404	831358646
80	723	831358661
80	724	831358678
80	725	831358697
80	726	831358720
80	727	831358739
80	728	831358760
80	729	831358779
80	730	831358797
80	731	831358825
80	732	831358980
80	733	831359019
81	169	1049913675
81	734	1049914281
81	735	1049914296
81	736	1049914343
81	737	1049914523
81	738	1049914612
81	739	1049914982
82	318	844442487
82	201	844442561
82	541	844442586
82	746	844442604
82	747	844442627
82	584	844442673
82	748	844442719
82	749	844442738
82	750	844442873
82	751	844443174
82	752	844443197
82	753	844456563
82	754	844456583
82	755	844456789
82	756	844456852
82	757	844456961
83	760	960230603
83	761	960230669
83	762	960287978
83	763	960288222
83	764	960288578
83	765	960731223
83	766	960731419
83	767	960731514
83	768	960732195
83	769	963480006
83	770	968321744
83	758	1013585655
83	759	1025212764
84	156	839001099
84	252	839001120
84	88	839001144
84	771	839001164
84	24	839001185
84	772	839001210
84	773	839001237
84	774	839001258
84	775	839001297
84	776	839001318
84	307	839001336
84	474	839001357
84	777	839001385
84	778	839001417
85	779	1001148463
85	780	1001149934
85	781	1001150589
85	782	1001150774
85	783	1001151868
85	672	1001196288
85	784	1001196649
86	785	844443647
86	117	844443681
86	82	844443708
86	786	844443734
86	747	844443760
86	787	844443811
86	221	844443861
86	515	844444041
87	788	1022286157
87	789	1022286246
87	790	1022286894
87	791	1022287720
87	792	1022287806
87	793	1022288220
88	156	839001457
88	794	839001487
88	22	839001524
88	89	839001572
88	795	839001728
88	796	839001770
89	797	1001150589
89	798	1001150618
89	799	1001150644
89	800	1001150710
89	801	1001150738
89	802	1001150766
89	803	1001150791
89	804	1001151163
89	805	1001151191
89	806	1001151261
89	807	1001151290
89	808	1001151338
89	809	1001151497
89	810	1006665790
90	811	1049913645
90	812	1049922352
90	813	1049922367
90	814	1049922469
90	324	1049924002
90	815	1050499156
91	816	839001668
91	252	839001702
91	57	839001732
91	237	839001784
91	817	839001816
91	596	839001846
91	818	839001884
91	819	839001916
91	63	839001957
91	820	839002053
91	821	839002110
92	55	833002826
92	822	833002894
92	8	833002989
92	98	833003012
92	823	833003039
92	703	833003040
92	824	833003135
92	825	833003323
92	826	833003421
92	827	833003640
93	828	1001156812
93	147	1001156833
93	829	1001156912
93	830	1001156953
93	632	1001157014
93	831	1001157147
93	832	1001157169
93	833	1001157210
93	834	1001157237
94	187	834922940
94	20	834922941
94	8	834922973
94	1	834923017
94	835	834923075
94	96	834923123
94	676	834923170
94	836	834923631
94	2	834923862
95	846	959928708
95	145	959928733
95	847	959928802
95	837	1029357752
95	838	1029358050
95	839	1029358195
95	840	1029358302
95	841	1029358367
95	77	1029358702
95	842	1029358744
95	843	1029358745
95	844	1029358844
95	845	1029360240
96	156	839001823
96	57	839001940
96	848	839001980
96	849	839002055
96	850	839002094
96	563	839002134
96	306	839002199
96	64	839002244
96	32	839002296
96	361	839002466
97	253	834923961
97	854	834924042
97	143	834924068
97	855	834924153
97	288	834924233
97	856	834924367
98	34	839001968
98	21	839002004
98	357	839002043
98	60	839002085
98	26	839002109
98	859	839002131
99	862	1049918570
99	863	1049918610
99	864	1049918626
99	294	1049918813
99	865	1049918855
99	866	1049918947
99	867	1049918959
99	842	1049918990
99	868	1049919002
99	809	1049919079
99	869	1049919168
99	870	1049920051
99	871	1049944731
99	872	1049981205
99	873	1049981227
100	86	834924926
100	117	834924968
100	874	834925001
100	875	834925030
100	876	834925064
100	338	834925100
100	877	834925131
100	878	834925208
100	879	834925231
100	611	834925255
100	880	834925320
100	288	834925350
100	881	834925367
100	324	834925436
100	190	834925474
101	6	839003703
101	303	839003836
101	595	839003880
101	563	839004012
101	32	839004166
101	884	839004239
102	187	844446590
102	20	844446591
102	265	844446615
102	82	844446636
102	746	844446660
102	885	844446694
102	886	844446712
102	221	844446798
102	887	844446853
102	888	844446889
102	889	844446917
102	890	844447066
102	891	844447090
102	892	844447135
102	893	844447290
102	894	844447328
102	895	844447425
102	896	844447533
102	897	845427586
103	34	831888345
103	172	831888374
103	823	831888483
103	898	831888831
103	899	831888852
103	900	831889215
104	901	1022347903
104	902	1022354786
104	903	1022354883
104	904	1022354917
104	905	1022354934
104	553	1022355053
104	906	1022357067
105	907	945887116
105	908	945888071
105	909	945930165
105	910	945930477
105	911	945933114
105	912	945933285
106	913	1049923321
106	914	1049923703
106	915	1049923782
106	292	1049923838
106	916	1049923925
106	631	1049923951
106	917	1049923978
106	918	1049924119
106	919	1049924148
106	920	1049924179
107	488	834926513
107	173	834926569
107	921	834926589
107	922	834926606
107	458	834926633
107	923	834926663
107	836	834926702
107	924	834926771
107	925	834926794
107	926	834927031
107	927	834940192
107	881	834940226
107	480	834940280
107	928	834940315
108	55	844446922
108	56	844446964
108	541	844446993
108	929	844447020
108	930	844447046
108	931	844447085
108	543	844447111
108	932	844447178
108	933	844447698
108	934	844447791
108	935	844447814
108	936	844448521
108	937	867124292
108	938	867124597
109	478	839004487
109	940	839004598
109	941	839004634
109	2	839004732
109	942	839004772
109	63	839004856
109	31	839004891
109	32	839004927
109	884	839004968
110	55	832200213
110	135	832200253
110	109	832200290
110	943	832200333
110	944	832200368
110	945	832200438
110	946	832200538
110	947	832200701
111	669	945888950
111	860	945890021
111	502	945890782
111	948	945892401
111	949	947457698
111	950	948080153
111	951	948080323
112	55	830349980
112	172	830350009
112	952	830350041
112	755	830350137
112	953	830350180
112	954	830351623
112	955	830352302
112	956	830352337
112	957	830352348
112	409	830352363
112	958	830352380
112	163	830352398
112	959	830352540
113	86	834927007
113	21	834927045
113	98	834927073
113	96	834927127
113	964	834927150
113	97	834927151
113	313	834927177
113	965	834927220
114	488	831360457
114	966	831360523
114	874	831360574
114	967	831360604
114	968	831360647
114	969	831360679
114	970	831706387
115	974	1049927398
115	334	1049927547
115	975	1049927781
115	151	1049927844
115	976	1049928160
115	977	1049928185
115	978	1049928293
115	979	1050033032
115	980	1050074476
115	981	1050167930
116	6	839004737
116	697	839004738
116	81	839004795
116	356	839004817
116	207	839004844
116	617	839004863
116	652	839004887
116	818	839004900
116	819	839004918
116	306	839004933
116	888	839004945
116	32	839004968
116	442	839005035
117	982	945897721
117	983	945898852
117	984	945900535
117	985	945900598
117	986	945900624
117	987	945900672
117	68	945902314
118	187	839005248
118	20	839005249
118	112	839005277
118	87	839005278
118	22	839005308
118	89	839005336
118	656	839005383
119	20	844447937
119	117	844447979
119	82	844448005
119	994	844448032
119	995	844448057
119	886	844448096
119	543	844448117
119	327	844448227
119	996	844448277
119	513	844448326
119	997	844448379
119	998	844448469
119	331	844448613
119	895	844449378
120	697	839005238
120	81	839005286
120	388	839005287
120	22	839005305
120	89	839005324
120	491	839005344
120	999	839005360
120	1000	839005361
120	358	839005375
120	1001	839005376
120	471	839005392
120	775	839005407
120	1002	839005422
120	1003	839005423
120	1004	839005438
120	474	839005452
120	707	839005467
120	1005	839005468
120	1006	839005485
120	1007	839005555
120	1008	839005556
120	1009	839005589
120	1010	839005757
120	317	839005773
120	6	840787069
121	1011	974330657
121	414	974331020
121	1012	974331291
121	1013	974331604
121	672	985014513
121	1014	996082671
122	187	844448755
122	20	844448756
122	81	844448775
122	388	844448776
122	266	844448805
122	994	844448828
122	995	844448854
122	85	844448897
122	14	844448936
122	889	844449026
122	1015	844449144
122	936	844449171
123	55	839005283
123	21	839005344
123	57	839005410
123	1019	839005462
123	1020	839005561
123	239	839005748
123	1021	839005833
123	1022	839005940
123	1023	839005959
123	1024	839006145
123	1025	839006165
123	317	839006185
124	1026	833002925
124	1027	833002963
124	1028	833003102
124	1029	833003159
124	1030	833003299
124	1031	833003406
124	104	833003932
125	1033	1001192038
125	1034	1001193259
125	430	1001193514
125	556	1001194850
125	1035	1001195009
125	1036	1001195895
125	1037	1001251620
125	418	1001253756
125	1038	1001333802
126	1039	844449258
126	157	844449280
126	1040	844449306
126	746	844449324
126	1041	844449352
126	886	844449371
126	596	844449389
126	438	844449435
126	484	844449453
126	1042	844449493
126	545	844449547
126	655	844449707
126	1043	844449726
126	1044	844449742
126	1045	844449960
127	816	844449353
127	201	844449377
127	740	844449394
127	746	844449412
127	437	844449457
127	14	844449480
127	1049	844449501
127	1050	844449560
127	1051	844449666
127	545	844449686
127	519	844449876
127	1052	844449936
127	378	844449955
127	1053	844450021
127	1054	844450086
128	1058	948331603
128	1059	948331837
128	566	948331896
128	972	948332447
128	1060	948332847
128	1061	948332878
128	872	948333296
128	1062	948333663
128	555	948334141
129	187	839006344
129	20	839006345
129	172	839006369
129	57	839006386
129	348	839006401
129	656	839006420
129	60	839006440
129	773	839006456
129	1063	839006472
129	1064	839006491
129	1065	839006619
130	55	844450048
130	113	844450153
130	82	844450239
130	627	844450323
130	1070	844450324
130	689	844450403
130	1071	844450883
130	1072	844451254
130	1073	844451348
130	1074	844451478
130	442	844451651
130	1075	844451962
130	1076	844452151
131	6	839009418
131	134	839009419
131	8	839009453
131	22	839009469
131	89	839009486
131	656	839009502
131	1000	839009521
131	773	839009538
131	471	839009588
131	775	839009604
131	1077	839009629
131	1004	839009651
131	474	839009692
132	55	839009669
132	56	839009719
132	22	839009748
132	389	839009771
132	1078	839009772
132	1079	839009801
132	2	839009826
132	773	839009861
132	27	839009883
132	819	839009901
132	1080	839009930
132	1081	839009963
132	474	839009987
132	1082	839010018
132	1083	839010216
132	1084	839010627
132	1085	839010695
132	241	839010724
132	1086	839010889
132	1087	839011333
132	1088	839011470
132	1089	839011700
133	478	844450044
133	20	844450045
133	8	844450095
133	541	844450135
133	994	844450177
133	1092	844450227
133	1093	857232424
133	1094	857232488
133	1095	857232574
134	34	831367435
134	157	831367456
134	1099	831367479
134	1100	831367495
134	1101	831367508
134	1102	831367541
134	1103	831367562
134	1104	831367590
134	1105	831367601
134	1106	831367632
134	1107	831367747
134	1108	831367786
135	1113	839010651
135	1114	839010848
135	187	839010972
135	1115	839011102
135	1116	839011237
135	1117	839011258
135	1118	839011485
135	1119	839011608
136	264	844450597
136	87	844450613
136	266	844450636
136	1070	844450650
136	1120	844450666
136	1049	844450733
136	749	844450865
136	329	844450950
136	226	844451006
136	518	844451052
136	519	844451080
136	378	844451114
136	1121	844451657
137	19	834935167
137	20	834935168
137	112	834935197
137	608	834935230
137	835	834935256
137	1124	834935283
137	676	834935344
137	143	834935386
137	1125	834935567
137	1126	834935589
137	593	834935678
137	1127	834935697
137	1128	834935773
137	1129	834935950
137	185	834936062
137	214	834936076
137	1130	834936156
137	1131	834936450
137	1132	835003095
137	1133	835003118
138	785	832583139
138	1027	832584451
138	1137	832584473
138	1138	832584505
138	1139	832910470
138	2	832910717
138	1140	841931523
138	1049	841931536
138	1141	841931563
138	1142	841931686
138	1143	854104102
138	1144	854104164
139	86	839011288
139	56	839011324
139	22	839011345
139	89	839011365
139	1147	839011382
139	849	839011398
139	1148	839011399
139	26	839011416
139	471	839011439
139	3	839011454
139	1149	839011469
139	1004	839011498
139	1150	839011533
139	1151	839011554
139	1152	839011604
139	1153	839011622
139	1154	839011639
139	1155	839011659
139	363	839011699
139	213	839011750
139	1156	839011872
139	1157	839011957
139	1158	839011985
139	1159	839012149
140	488	839011344
140	8	839011402
140	1160	839011453
140	635	839011503
140	1161	839011549
140	772	839011600
141	1162	981660828
141	499	981666294
141	1163	981668225
141	1164	981668244
141	1165	981668303
141	1166	981668320
141	1167	981669118
141	77	981669144
141	280	981669176
141	1168	981669192
141	1169	981669205
141	1170	981669223
142	55	844455062
142	201	844455092
142	82	844455129
142	1173	844455160
142	1174	844455189
142	1175	844455213
142	1176	844455235
142	14	844455266
142	1050	844455330
142	1177	844455391
142	226	844455429
142	1086	844455465
142	1178	844455675
142	1179	844455915
143	972	948687712
143	17	948688448
143	1182	948688479
143	1183	962421936
143	432	962421968
143	1184	962422256
143	1185	962422295
144	55	844455626
144	172	844455664
144	94	844455689
144	206	844455690
144	1173	844455712
144	542	844455741
144	1186	844455742
144	1187	844455769
145	1188	974335451
145	1189	974336845
145	1190	974337112
145	302	974337580
145	625	974337617
145	1191	974337693
146	20	839013531
146	335	839013574
146	88	839013607
146	89	839013641
146	656	839013668
146	25	839013691
146	1192	839014094
147	1193	959973108
147	1194	959973126
147	1195	959973153
147	631	959973276
147	1196	959973436
147	80	959973448
148	187	834937813
148	8	834937850
148	1197	834937870
148	689	834937897
148	590	834937918
148	854	834937954
148	313	834938009
148	1198	834938044
148	1199	834938086
148	286	834938106
149	1200	1023466640
149	1201	1023466659
149	1202	1023466683
149	1203	1023466697
149	1204	1023466715
149	1205	1023466739
149	806	1023466768
149	1206	1023466788
149	1207	1023466806
149	977	1023466900
149	809	1023466932
149	759	1023467202
149	1208	1024951253
149	1209	1024951558
149	1210	1025212208
150	6	844458702
150	697	844458704
150	1211	844458783
150	1212	844458862
150	1213	844458883
150	1214	844459064
151	156	832201478
151	56	832201668
151	9	832201696
151	1215	832201717
151	1101	832201733
151	312	832201752
151	1216	832201765
151	1217	832201827
151	1218	832201846
151	1105	832201859
152	467	941573781
152	1219	962930469
152	1220	962933779
152	46	962939956
152	1221	962989454
152	861	962989629
152	1222	962991122
152	1223	962991155
152	433	962992345
153	55	834938910
153	8	834938938
153	173	834938970
153	95	834938990
153	610	834939008
153	365	834939024
153	366	834939050
153	1224	834939072
153	1225	834939091
153	1226	834939129
153	1227	834939204
154	2	848469376
154	479	848469403
154	437	848469454
154	1228	848469481
154	659	848636609
154	1229	848636659
154	1230	848636713
155	119	834940031
155	97	834940133
155	1232	834940229
155	373	834940323
155	1233	834940498
155	1234	834947188
156	264	844460266
156	82	844460438
156	1235	844460486
156	885	844460530
156	1236	844460589
156	133	844460711
156	1237	844460983
156	1238	844461112
156	1239	844461313
156	442	844461351
156	1240	844461467
157	483	834940197
157	252	834940223
157	1	834940245
157	336	834940262
157	1241	834940278
157	1242	834940292
157	123	834940307
157	367	834940326
157	400	834940340
157	401	834940356
157	286	834940370
157	1243	834940395
157	1244	834940426
157	1245	834940485
157	324	834940513
158	971	1022544298
158	1246	1022544649
158	430	1022544695
158	1247	1022545566
158	799	1022545621
158	1248	1022545641
158	1249	1022545664
158	1250	1022545774
158	1251	1022545796
158	1252	1022545909
158	919	1022545973
158	920	1022546002
158	977	1022546003
158	1253	1022546418
158	1254	1022546451
158	1014	1022547738
158	1255	1022719648
158	1256	1022719691
158	1257	1022719714
158	1258	1022719934
159	55	832584005
159	8	832584036
159	319	832584140
159	1260	832584163
159	1261	832584186
159	1262	832584221
160	478	839016461
160	8	839016486
160	88	839016505
160	58	839016521
160	491	839016540
160	25	839016557
160	1263	839016570
160	774	839016594
160	305	839016612
160	1264	839016613
160	1265	839016626
160	1081	839016645
160	32	839016664
160	600	839016680
160	476	839016697
160	1266	839016795
160	1267	839016842
160	1119	839016880
160	1268	839016902
160	1269	839016932
160	606	839017125
