210	305	0	0	0	0	0	0	0
212	289	0	0	0	0	0	0	0
214	278	0	0	0	0	0	0	0
216	312	0	0	0	0	0	0	0
114	192	0	0	0	0	0	0	0
354	524	0	0	0	0	0	0	0
396	407	0	0	0	0	0	0	0
106	131	153	314	0	0	0	0	0
36	312	321	0	0	0	0	0	0
77	241	285	0	0	0	0	0	0
141	169	0	0	0	0	0	0	0
192	237	0	0	0	0	0	0	0
66	121	275	0	0	0	0	0	0
41	346	0	0	0	0	0	0	0
112	279	0	0	0	0	0	0	0
437	857	0	0	0	0	0	0	0
849	940	0	0	0	0	0	0	0
888	889	0	0	0	0	0	0	0
485	922	0	0	0	0	0	0	0
271	304	0	0	0	0	0	0	0
542	543	0	0	0	0	0	0	0
414	452	0	0	0	0	0	0	0
258	582	0	0	0	0	0	0	0
981	1030	0	0	0	0	0	0	0
131	184	0	0	0	0	0	0	0
57	198	0	0	0	0	0	0	0
295	311	321	0	0	0	0	0	0
16	95	0	0	0	0	0	0	0
52	66	0	0	0	0	0	0	0
133	138	0	0	0	0	0	0	0
140	304	0	0	0	0	0	0	0
861	1184	0	0	0	0	0	0	0
841	842	843	0	0	0	0	0	0
437	828	0	0	0	0	0	0	0
856	864	883	0	0	0	0	0	0
1074	1112	0	0	0	0	0	0	0
961	962	1060	0	0	0	0	0	0
809	881	950	0	0	0	0	0	0
936	1067	0	0	0	0	0	0	0
72	188	313	0	0	0	0	0	0
178	319	0	0	0	0	0	0	0
106	131	317	0	0	0	0	0	0
153	250	0	0	0	0	0	0	0
19	34	0	0	0	0	0	0	0
11	261	0	0	0	0	0	0	0
272	285	0	0	0	0	0	0	0
111	199	0	0	0	0	0	0	0
28	295	304	0	0	0	0	0	0
126	145	312	321	0	0	0	0	0
20	311	0	0	0	0	0	0	0
15	195	0	0	0	0	0	0	0
159	218	315	316	0	0	0	0	0
82	188	191	0	0	0	0	0	0
117	170	250	317	319	0	0	0	0
10	57	261	0	0	0	0	0	0
26	354	0	0	0	0	0	0	0
334	524	0	0	0	0	0	0	0
317	483	0	0	0	0	0	0	0
1215	1221	0	0	0	0	0	0	0
452	494	0	0	0	0	0	0	0
487	506	0	0	0	0	0	0	0
1007	1115	0	0	0	0	0	0	0
760	1074	0	0	0	0	0	0	0
821	873	0	0	0	0	0	0	0
627	912	0	0	0	0	0	0	0
357	866	872	0	0	0	0	0	0
948	961	962	1060	0	0	0	0	0
875	980	0	0	0	0	0	0	0
586	859	936	0	0	0	0	0	0
545	588	0	0	0	0	0	0	0
447	538	0	0	0	0	0	0	0
1	131	317	0	0	0	0	0	0
58	248	0	0	0	0	0	0	0
198	207	0	0	0	0	0	0	0
16	66	0	0	0	0	0	0	0
192	314	0	0	0	0	0	0	0
279	311	0	0	0	0	0	0	0
849	857	861	0	0	0	0	0	0
884	919	0	0	0	0	0	0	0
111	821	0	0	0	0	0	0	0
798	930	996	0	0	0	0	0	0
830	852	868	963	1029	1055	0	0	0
812	1061	0	0	0	0	0	0	0
57	159	0	0	0	0	0	0	0
28	198	0	0	0	0	0	0	0
197	929	0	0	0	0	0	0	0
26	526	0	0	0	0	0	0	0
1241	1245	0	0	0	0	0	0	0
642	643	0	0	0	0	0	0	0
172	323	0	0	0	0	0	0	0
178	317	0	0	0	0	0	0	0
153	198	0	0	0	0	0	0	0
36	216	0	0	0	0	0	0	0
26	272	0	0	0	0	0	0	0
241	312	0	0	0	0	0	0	0
282	406	0	0	0	0	0	0	0
429	591	0	0	0	0	0	0	0
432	893	0	0	0	0	0	0	0
191	313	0	0	0	0	0	0	0
19	153	0	0	0	0	0	0	0
27	34	0	0	0	0	0	0	0
138	157	250	0	0	0	0	0	0
103	163	0	0	0	0	0	0	0
120	241	0	0	0	0	0	0	0
109	219	0	0	0	0	0	0	0
70	159	315	0	0	0	0	0	0
117	170	178	319	0	0	0	0	0
26	36	0	0	0	0	0	0	0
29	58	0	0	0	0	0	0	0
216	276	0	0	0	0	0	0	0
23	111	0	0	0	0	0	0	0
199	304	0	0	0	0	0	0	0
15	20	0	0	0	0	0	0	0
156	172	198	238	0	0	0	0	0
26	199	230	0	0	0	0	0	0
29	77	0	0	0	0	0	0	0
242	258	0	0	0	0	0	0	0
95	157	0	0	0	0	0	0	0
6	264	0	0	0	0	0	0	0
1074	1096	1112	0	0	0	0	0	0
833	995	0	0	0	0	0	0	0
865	930	0	0	0	0	0	0	0
72	82	313	0	0	0	0	0	0
10	238	0	0	0	0	0	0	0
94	106	0	0	0	0	0	0	0
57	250	0	0	0	0	0	0	0
117	250	317	319	0	0	0	0	0
261	312	0	0	0	0	0	0	0
28	285	0	0	0	0	0	0	0
333	363	0	0	0	0	0	0	0
347	352	0	0	0	0	0	0	0
494	506	0	0	0	0	0	0	0
414	450	0	0	0	0	0	0	0
72	82	0	0	0	0	0	0	0
117	170	317	0	0	0	0	0	0
78	156	238	250	0	0	0	0	0
106	131	184	0	0	0	0	0	0
57	198	223	261	0	0	0	0	0
442	936	0	0	0	0	0	0	0
1192	1193	0	0	0	0	0	0	0
881	908	0	0	0	0	0	0	0
629	667	668	669	0	0	0	0	0
275	370	0	0	0	0	0	0	0
170	178	317	0	0	0	0	0	0
238	250	0	0	0	0	0	0	0
27	248	0	0	0	0	0	0	0
207	314	0	0	0	0	0	0	0
141	239	0	0	0	0	0	0	0
133	258	0	0	0	0	0	0	0
149	310	0	0	0	0	0	0	0
197	208	0	0	0	0	0	0	0
10	156	184	0	0	0	0	0	0
57	153	161	223	250	0	0	0	0
19	27	34	113	171	0	0	0	0
17	141	230	0	0	0	0	0	0
29	58	77	237	248	0	0	0	0
152	169	0	0	0	0	0	0	0
11	71	101	130	0	0	0	0	0
121	157	0	0	0	0	0	0	0
86	140	0	0	0	0	0	0	0
216	242	0	0	0	0	0	0	0
25	111	0	0	0	0	0	0	0
110	186	0	0	0	0	0	0	0
163	225	0	0	0	0	0	0	0
32	134	162	0	0	0	0	0	0
254	318	0	0	0	0	0	0	0
226	227	0	0	0	0	0	0	0
290	292	0	0	0	0	0	0	0
224	284	0	0	0	0	0	0	0
217	298	0	0	0	0	0	0	0
243	269	0	0	0	0	0	0	0
1112	1118	0	0	0	0	0	0	0
1137	1149	0	0	0	0	0	0	0
995	1029	0	0	0	0	0	0	0
641	922	0	0	0	0	0	0	0
72	188	0	0	0	0	0	0	0
156	238	0	0	0	0	0	0	0
250	317	0	0	0	0	0	0	0
27	204	216	0	0	0	0	0	0
218	261	0	0	0	0	0	0	0
159	323	460	0	0	0	0	0	0
556	776	0	0	0	0	0	0	0
28	600	0	0	0	0	0	0	0
323	463	0	0	0	0	0	0	0
414	476	0	0	0	0	0	0	0
172	178	0	0	0	0	0	0	0
106	317	0	0	0	0	0	0	0
29	248	0	0	0	0	0	0	0
152	204	0	0	0	0	0	0	0
28	126	0	0	0	0	0	0	0
310	311	0	0	0	0	0	0	0
10	72	188	191	313	0	0	0	0
1	78	170	172	0	0	0	0	0
19	82	178	238	0	0	0	0	0
106	117	0	0	0	0	0	0	0
57	94	153	0	0	0	0	0	0
133	148	0	0	0	0	0	0	0
103	120	0	0	0	0	0	0	0
85	105	0	0	0	0	0	0	0
199	571	0	0	0	0	0	0	0
57	600	0	0	0	0	0	0	0
159	526	0	0	0	0	0	0	0
348	441	0	0	0	0	0	0	0
524	532	0	0	0	0	0	0	0
1007	1059	0	0	0	0	0	0	0
1110	1114	0	0	0	0	0	0	0
159	683	0	0	0	0	0	0	0
781	908	0	0	0	0	0	0	0
494	513	0	0	0	0	0	0	0
22	202	0	0	0	0	0	0	0
460	583	0	0	0	0	0	0	0
333	1035	0	0	0	0	0	0	0
1094	1118	0	0	0	0	0	0	0
688	1009	0	0	0	0	0	0	0
170	250	317	319	0	0	0	0	0
54	358	0	0	0	0	0	0	0
335	420	0	0	0	0	0	0	0
82	414	528	0	0	0	0	0	0
437	902	0	0	0	0	0	0	0
538	539	0	0	0	0	0	0	0
868	869	0	0	0	0	0	0	0
529	531	0	0	0	0	0	0	0
156	198	238	0	0	0	0	0	0
94	131	314	0	0	0	0	0	0
204	216	248	0	0	0	0	0	0
295	312	321	0	0	0	0	0	0
242	306	0	0	0	0	0	0	0
66	130	0	0	0	0	0	0	0
101	104	0	0	0	0	0	0	0
52	86	0	0	0	0	0	0	0
31	133	0	0	0	0	0	0	0
461	463	541	0	0	0	0	0	0
448	452	0	0	0	0	0	0	0
72	82	188	250	313	0	0	0	0
207	272	0	0	0	0	0	0	0
223	312	0	0	0	0	0	0	0
17	19	285	295	0	0	0	0	0
122	275	306	0	0	0	0	0	0
182	354	0	0	0	0	0	0	0
31	75	195	0	0	0	0	0	0
98	307	0	0	0	0	0	0	0
516	517	0	0	0	0	0	0	0
117	172	319	0	0	0	0	0	0
10	78	156	184	0	0	0	0	0
94	106	317	0	0	0	0	0	0
153	161	250	0	0	0	0	0	0
19	34	113	0	0	0	0	0	0
36	230	0	0	0	0	0	0	0
58	237	248	0	0	0	0	0	0
11	130	0	0	0	0	0	0	0
861	908	0	0	0	0	0	0	0
111	725	0	0	0	0	0	0	0
755	833	865	0	0	0	0	0	0
781	980	0	0	0	0	0	0	0
881	908	940	0	0	0	0	0	0
469	470	0	0	0	0	0	0	0
10	131	184	0	0	0	0	0	0
153	198	223	261	0	0	0	0	0
17	19	113	207	314	0	0	0	0
171	216	230	0	0	0	0	0	0
87	237	312	0	0	0	0	0	0
169	199	295	311	321	0	0	0	0
11	122	152	192	306	0	0	0	0
2	130	182	0	0	0	0	0	0
157	242	0	0	0	0	0	0	0
70	315	0	0	0	0	0	0	0
78	156	172	0	0	0	0	0	0
311	321	0	0	0	0	0	0	0
760	1112	0	0	0	0	0	0	0
961	1060	0	0	0	0	0	0	0
159	218	316	0	0	0	0	0	0
26	199	0	0	0	0	0	0	0
29	241	0	0	0	0	0	0	0
258	306	0	0	0	0	0	0	0
31	304	0	0	0	0	0	0	0
70	159	218	315	0	0	0	0	0
82	188	0	0	0	0	0	0	0
78	172	238	250	0	0	0	0	0
10	94	106	184	0	0	0	0	0
34	204	248	0	0	0	0	0	0
104	121	0	0	0	0	0	0	0
75	258	0	0	0	0	0	0	0
98	149	0	0	0	0	0	0	0
1104	1118	0	0	0	0	0	0	0
1123	1124	1125	0	0	0	0	0	0
36	172	0	0	0	0	0	0	0
940	955	0	0	0	0	0	0	0
858	959	0	0	0	0	0	0	0
339	427	0	0	0	0	0	0	0
338	614	0	0	0	0	0	0	0
54	278	0	0	0	0	0	0	0
429	617	0	0	0	0	0	0	0
10	838	0	0	0	0	0	0	0
428	637	0	0	0	0	0	0	0
58	446	0	0	0	0	0	0	0
111	1059	0	0	0	0	0	0	0
1224	1228	0	0	0	0	0	0	0
1190	1238	0	0	0	0	0	0	0
386	494	0	0	0	0	0	0	0
17	321	0	0	0	0	0	0	0
169	192	0	0	0	0	0	0	0
2	122	0	0	0	0	0	0	0
11	87	0	0	0	0	0	0	0
133	304	0	0	0	0	0	0	0
23	181	0	0	0	0	0	0	0
208	310	0	0	0	0	0	0	0
123	282	0	0	0	0	0	0	0
32	116	0	0	0	0	0	0	0
80	148	255	0	0	0	0	0	0
147	201	0	0	0	0	0	0	0
94	106	184	0	0	0	0	0	0
113	207	0	0	0	0	0	0	0
472	508	0	0	0	0	0	0	0
461	486	0	0	0	0	0	0	0
1198	1199	0	0	0	0	0	0	0
1228	1233	0	0	0	0	0	0	0
1224	1225	0	0	0	0	0	0	0
1239	1240	0	0	0	0	0	0	0
237	859	0	0	0	0	0	0	0
391	831	0	0	0	0	0	0	0
676	832	0	0	0	0	0	0	0
1007	1028	0	0	0	0	0	0	0
1034	1063	0	0	0	0	0	0	0
318	320	0	0	0	0	0	0	0
354	575	0	0	0	0	0	0	0
10	78	184	238	0	0	0	0	0
1	106	131	317	0	0	0	0	0
27	34	113	171	0	0	0	0	0
117	170	250	319	0	0	0	0	0
57	78	0	0	0	0	0	0	0
34	204	216	248	0	0	0	0	0
141	192	237	0	0	0	0	0	0
95	275	0	0	0	0	0	0	0
111	197	0	0	0	0	0	0	0
114	254	0	0	0	0	0	0	0
215	256	0	0	0	0	0	0	0
311	929	0	0	0	0	0	0	0
512	1204	0	0	0	0	0	0	0
66	339	0	0	0	0	0	0	0
769	770	0	0	0	0	0	0	0
316	667	0	0	0	0	0	0	0
1055	1063	0	0	0	0	0	0	0
137	840	0	0	0	0	0	0	0
506	710	0	0	0	0	0	0	0
524	778	0	0	0	0	0	0	0
170	596	0	0	0	0	0	0	0
796	897	0	0	0	0	0	0	0
848	872	0	0	0	0	0	0	0
172	908	0	0	0	0	0	0	0
26	70	0	0	0	0	0	0	0
113	314	0	0	0	0	0	0	0
122	152	306	0	0	0	0	0	0
16	354	0	0	0	0	0	0	0
1	955	0	0	0	0	0	0	0
223	250	0	0	0	0	0	0	0
204	261	0	0	0	0	0	0	0
139	288	0	0	0	0	0	0	0
241	276	0	0	0	0	0	0	0
439	546	0	0	0	0	0	0	0
366	385	0	0	0	0	0	0	0
541	664	0	0	0	0	0	0	0
450	465	0	0	0	0	0	0	0
36	323	583	0	0	0	0	0	0
192	429	0	0	0	0	0	0	0
314	414	0	0	0	0	0	0	0
312	896	0	0	0	0	0	0	0
82	170	319	0	0	0	0	0	0
178	238	0	0	0	0	0	0	0
171	223	0	0	0	0	0	0	0
192	216	314	0	0	0	0	0	0
156	172	178	198	0	0	0	0	0
161	204	216	248	0	0	0	0	0
199	230	0	0	0	0	0	0	0
192	237	239	0	0	0	0	0	0
2	152	0	0	0	0	0	0	0
86	138	0	0	0	0	0	0	0
23	310	0	0	0	0	0	0	0
1	317	0	0	0	0	0	0	0
17	230	0	0	0	0	0	0	0
204	239	0	0	0	0	0	0	0
307	314	0	0	0	0	0	0	0
178	317	319	0	0	0	0	0	0
78	238	250	0	0	0	0	0	0
204	248	0	0	0	0	0	0	0
19	113	314	0	0	0	0	0	0
29	36	216	230	0	0	0	0	0
77	141	0	0	0	0	0	0	0
11	122	0	0	0	0	0	0	0
138	258	0	0	0	0	0	0	0
55	111	0	0	0	0	0	0	0
39	236	0	0	0	0	0	0	0
102	345	0	0	0	0	0	0	0
177	221	0	0	0	0	0	0	0
67	228	0	0	0	0	0	0	0
72	191	313	0	0	0	0	0	0
117	170	172	319	0	0	0	0	0
156	184	238	0	0	0	0	0	0
1	94	106	131	317	0	0	0	0
182	198	207	0	0	0	0	0	0
75	133	0	0	0	0	0	0	0
57	450	0	0	0	0	0	0	0
112	311	0	0	0	0	0	0	0
1194	1198	0	0	0	0	0	0	0
117	317	0	0	0	0	0	0	0
106	184	0	0	0	0	0	0	0
57	261	0	0	0	0	0	0	0
422	439	0	0	0	0	0	0	0
377	432	0	0	0	0	0	0	0
131	153	0	0	0	0	0	0	0
204	313	0	0	0	0	0	0	0
460	474	0	0	0	0	0	0	0
495	511	0	0	0	0	0	0	0
285	317	0	0	0	0	0	0	0
39	287	0	0	0	0	0	0	0
198	238	0	0	0	0	0	0	0
55	272	0	0	0	0	0	0	0
491	546	0	0	0	0	0	0	0
137	450	0	0	0	0	0	0	0
871	939	0	0	0	0	0	0	0
868	1029	0	0	0	0	0	0	0
781	881	0	0	0	0	0	0	0
859	867	0	0	0	0	0	0	0
78	156	172	250	0	0	0	0	0
10	106	184	0	0	0	0	0	0
275	285	0	0	0	0	0	0	0
113	216	0	0	0	0	0	0	0
77	311	312	0	0	0	0	0	0
22	800	0	0	0	0	0	0	0
79	323	0	0	0	0	0	0	0
753	830	0	0	0	0	0	0	0
411	700	0	0	0	0	0	0	0
94	131	317	0	0	0	0	0	0
57	153	250	0	0	0	0	0	0
71	95	130	0	0	0	0	0	0
104	261	0	0	0	0	0	0	0
19	113	0	0	0	0	0	0	0
26	36	141	230	0	0	0	0	0
58	77	248	0	0	0	0	0	0
94	184	0	0	0	0	0	0	0
34	204	0	0	0	0	0	0	0
27	207	272	311	0	0	0	0	0
29	285	0	0	0	0	0	0	0
20	354	0	0	0	0	0	0	0
10	94	106	131	184	0	0	0	0
3	7	0	0	0	0	0	0	0
37	339	0	0	0	0	0	0	0
171	241	0	0	0	0	0	0	0
10	82	170	178	319	0	0	0	0
1	117	184	238	0	0	0	0	0
94	156	161	0	0	0	0	0	0
106	131	0	0	0	0	0	0	0
113	223	0	0	0	0	0	0	0
26	27	29	141	0	0	0	0	0
17	207	0	0	0	0	0	0	0
11	192	0	0	0	0	0	0	0
1035	1063	0	0	0	0	0	0	0
285	323	0	0	0	0	0	0	0
541	542	0	0	0	0	0	0	0
11	312	0	0	0	0	0	0	0
366	465	0	0	0	0	0	0	0
506	910	0	0	0	0	0	0	0
710	787	0	0	0	0	0	0	0
170	172	178	319	0	0	0	0	0
57	223	250	0	0	0	0	0	0
113	171	0	0	0	0	0	0	0
66	241	0	0	0	0	0	0	0
75	83	86	133	0	0	0	0	0
131	153	184	314	0	0	0	0	0
27	207	0	0	0	0	0	0	0
204	285	0	0	0	0	0	0	0
216	272	0	0	0	0	0	0	0
11	295	0	0	0	0	0	0	0
248	312	0	0	0	0	0	0	0
403	404	0	0	0	0	0	0	0
463	499	0	0	0	0	0	0	0
317	908	0	0	0	0	0	0	0
10	78	156	0	0	0	0	0	0
1	106	131	0	0	0	0	0	0
19	27	34	0	0	0	0	0	0
87	169	204	0	0	0	0	0	0
157	261	0	0	0	0	0	0	0
83	86	133	0	0	0	0	0	0
6	80	0	0	0	0	0	0	0
210	264	0	0	0	0	0	0	0
70	159	0	0	0	0	0	0	0
1	10	78	184	238	0	0	0	0
94	106	131	156	0	0	0	0	0
19	113	153	0	0	0	0	0	0
71	101	0	0	0	0	0	0	0
66	95	0	0	0	0	0	0	0
78	156	238	0	0	0	0	0	0
10	94	0	0	0	0	0	0	0
87	241	312	0	0	0	0	0	0
199	295	321	0	0	0	0	0	0
11	122	306	0	0	0	0	0	0
2	130	0	0	0	0	0	0	0
25	149	310	0	0	0	0	0	0
134	234	0	0	0	0	0	0	0
84	85	0	0	0	0	0	0	0
88	278	0	0	0	0	0	0	0
265	284	0	0	0	0	0	0	0
1	26	0	0	0	0	0	0	0
12	340	0	0	0	0	0	0	0
41	66	0	0	0	0	0	0	0
137	459	0	0	0	0	0	0	0
191	250	0	0	0	0	0	0	0
198	204	0	0	0	0	0	0	0
238	261	0	0	0	0	0	0	0
272	311	321	0	0	0	0	0	0
113	295	312	0	0	0	0	0	0
1	82	170	172	319	0	0	0	0
78	117	178	184	238	0	0	0	0
19	106	131	156	161	0	0	0	0
26	57	94	153	0	0	0	0	0
27	29	171	223	0	0	0	0	0
34	36	58	237	0	0	0	0	0
11	52	0	0	0	0	0	0	0
71	122	130	0	0	0	0	0	0
87	121	306	0	0	0	0	0	0
163	236	0	0	0	0	0	0	0
59	162	0	0	0	0	0	0	0
350	386	0	0	0	0	0	0	0
476	494	0	0	0	0	0	0	0
26	592	0	0	0	0	0	0	0
596	628	0	0	0	0	0	0	0
86	613	0	0	0	0	0	0	0
375	463	0	0	0	0	0	0	0
250	319	0	0	0	0	0	0	0
10	78	261	0	0	0	0	0	0
161	248	0	0	0	0	0	0	0
297	350	451	0	0	0	0	0	0
784	786	0	0	0	0	0	0	0
726	727	0	0	0	0	0	0	0
172	198	261	0	0	0	0	0	0
10	57	106	156	0	0	0	0	0
36	321	0	0	0	0	0	0	0
19	26	0	0	0	0	0	0	0
16	182	0	0	0	0	0	0	0
28	259	0	0	0	0	0	0	0
271	279	0	0	0	0	0	0	0
424	425	0	0	0	0	0	0	0
434	435	0	0	0	0	0	0	0
82	238	0	0	0	0	0	0	0
112	208	0	0	0	0	0	0	0
236	325	0	0	0	0	0	0	0
1190	1193	0	0	0	0	0	0	0
1221	1223	0	0	0	0	0	0	0
314	827	0	0	0	0	0	0	0
573	921	0	0	0	0	0	0	0
317	463	0	0	0	0	0	0	0
94	514	0	0	0	0	0	0	0
316	735	0	0	0	0	0	0	0
625	851	0	0	0	0	0	0	0
1000	1001	0	0	0	0	0	0	0
377	480	0	0	0	0	0	0	0
285	458	0	0	0	0	0	0	0
315	963	0	0	0	0	0	0	0
1036	1067	0	0	0	0	0	0	0
172	238	250	0	0	0	0	0	0
57	153	198	223	261	0	0	0	0
