296	159
297	28
297	198
298	197
298	929
299	26
299	526
300	1241
300	1245
301	642
301	643
302	172
302	323
303	178
303	317
304	153
304	198
305	36
305	216
306	26
306	272
307	241
307	312
308	282
308	406
309	429
309	591
310	432
310	893
311	191
311	313
312	19
312	153
313	27
313	34
314	138
314	157
314	250
315	103
315	163
316	120
316	241
317	109
317	219
318	70
318	159
318	315
319	117
319	170
319	178
319	319
320	26
320	36
321	29
321	58
322	216
322	276
323	23
323	111
324	199
324	304
325	15
325	20
326	156
326	172
326	198
326	238
327	26
327	199
327	230
328	29
328	77
329	242
329	258
330	95
330	157
331	6
331	264
332	1074
332	1096
332	1112
333	833
333	995
334	865
334	930
335	72
335	82
335	313
336	10
336	238
337	94
337	106
338	57
338	250
339	117
339	250
339	317
339	319
340	261
340	312
341	28
341	285
342	333
342	363
343	347
343	352
344	494
344	506
345	414
345	450
346	72
346	82
347	117
347	170
347	317
348	78
348	156
348	238
348	250
349	106
349	131
349	184
350	57
350	198
350	223
350	261
351	442
351	936
352	1192
352	1193
353	881
353	908
354	629
354	667
354	668
354	669
355	275
355	370
356	170
356	178
356	317
357	238
357	250
358	27
358	248
359	207
359	314
360	141
360	239
361	133
361	258
362	149
362	310
363	197
363	208
364	10
364	156
364	184
365	57
365	153
365	161
365	223
365	250
366	19
366	27
366	34
366	113
366	171
367	17
367	141
367	230
368	29
368	58
368	77
368	237
368	248
369	152
369	169
370	11
370	71
370	101
370	130
371	121
371	157
372	86
372	140
373	216
373	242
374	25
374	111
375	110
375	186
376	163
376	225
377	32
377	134
377	162
378	254
378	318
379	226
379	227
380	290
380	292
381	224
381	284
382	217
382	298
383	243
383	269
384	1112
384	1118
385	1137
385	1149
386	995
386	1029
387	641
387	922
388	72
388	188
389	156
389	238
390	250
390	317
391	27
391	204
391	216
392	218
392	261
393	159
393	323
393	460
394	556
394	776
395	28
395	600
396	323
396	463
397	414
397	476
398	172
398	178
399	106
399	317
400	29
400	248
401	152
401	204
402	28
402	126
403	310
403	311
404	10
404	72
404	188
404	191
404	313
405	1
405	78
405	170
405	172
406	19
406	82
406	178
406	238
407	106
407	117
408	57
408	94
408	153
409	133
409	148
410	103
410	120
411	85
411	105
412	199
412	571
413	57
413	600
414	159
414	526
415	348
415	441
416	524
416	532
417	1007
417	1059
418	1110
418	1114
419	159
419	683
420	781
420	908
421	494
421	513
422	22
422	202
423	460
423	583
424	333
424	1035
425	1094
425	1118
426	688
426	1009
427	170
427	250
427	317
427	319
428	54
428	358
429	335
429	420
430	82
430	414
430	528
431	437
431	902
432	538
432	539
433	868
433	869
434	529
434	531
435	156
435	198
435	238
436	94
436	131
436	314
437	204
437	216
437	248
438	295
438	312
438	321
439	242
439	306
440	66
440	130
441	101
441	104
442	52
442	86
443	31
443	133
444	461
444	463
444	541
445	448
445	452
446	72
446	82
446	188
446	250
446	313
447	207
447	272
448	223
448	312
449	17
449	19
449	285
449	295
450	122
450	275
450	306
451	182
451	354
452	31
452	75
452	195
453	98
453	307
454	516
454	517
455	117
455	172
455	319
456	10
456	78
456	156
456	184
457	94
457	106
457	317
458	153
458	161
458	250
459	19
459	34
459	113
460	36
460	230
461	58
461	237
461	248
462	11
462	130
463	861
463	908
464	111
464	725
465	755
465	833
465	865
466	781
466	980
467	881
467	908
467	940
468	469
468	470
469	10
469	131
469	184
470	153
470	198
470	223
470	261
471	17
471	19
471	113
471	207
471	314
472	171
472	216
472	230
473	87
473	237
473	312
474	169
474	199
474	295
474	311
474	321
475	11
475	122
475	152
475	192
475	306
476	2
476	130
476	182
477	157
477	242
478	70
478	315
479	78
479	156
479	172
480	311
480	321
481	760
481	1112
482	961
482	1060
483	159
483	218
483	316
484	26
484	199
485	29
485	241
486	258
486	306
487	31
487	304
488	70
488	159
488	218
488	315
489	82
489	188
490	78
490	172
490	238
490	250
491	10
491	94
491	106
491	184
492	34
492	204
492	248
493	104
493	121
494	75
494	258
495	98
495	149
496	1104
496	1118
497	1123
497	1124
497	1125
498	36
498	172
499	940
499	955
500	858
500	959
501	339
501	427
502	338
502	614
503	54
503	278
504	429
504	617
505	10
505	838
506	428
506	637
507	58
507	446
508	111
508	1059
509	1224
509	1228
510	1190
510	1238
511	386
511	494
512	17
512	321
513	169
513	192
514	2
514	122
515	11
515	87
516	133
516	304
517	23
517	181
518	208
518	310
519	123
519	282
520	32
520	116
521	80
521	148
521	255
522	147
522	201
523	94
523	106
523	184
524	113
524	207
525	472
525	508
526	461
526	486
527	1198
527	1199
528	1228
528	1233
529	1224
529	1225
530	1239
530	1240
531	237
531	859
532	391
532	831
533	676
533	832
534	1007
534	1028
535	1034
535	1063
536	318
536	320
537	354
537	575
538	10
538	78
538	184
538	238
539	1
539	106
539	131
539	317
540	27
540	34
540	113
540	171
541	117
541	170
541	250
541	319
542	57
542	78
543	34
543	204
543	216
543	248
544	141
544	192
544	237
545	95
545	275
546	111
546	197
547	114
547	254
548	215
548	256
549	311
549	929
550	512
550	1204
551	66
551	339
552	769
552	770
553	316
553	667
554	1055
554	1063
555	137
555	840
556	506
556	710
557	524
557	778
558	170
558	596
559	796
559	897
560	848
560	872
561	172
561	908
562	26
562	70
563	113
563	314
564	122
564	152
564	306
565	16
565	354
566	1
566	955
567	223
567	250
568	204
568	261
569	139
569	288
570	241
570	276
571	439
571	546
572	366
572	385
573	541
573	664
574	450
574	465
575	36
575	323
575	583
576	192
576	429
577	314
577	414
578	312
578	896
579	82
579	170
579	319
580	178
580	238
581	171
581	223
582	192
582	216
582	314
583	156
583	172
583	178
583	198
584	161
584	204
584	216
584	248
585	199
585	230
586	192
586	237
586	239
587	2
587	152
588	86
588	138
589	23
589	310
590	1
590	317
591	17
591	230
592	204
592	239
593	307
593	314
594	178
594	317
594	319
595	78
595	238
595	250
596	204
596	248
597	19
597	113
597	314
598	29
598	36
598	216
598	230
599	77
599	141
600	11
600	122
601	138
601	258
602	55
602	111
603	39
603	236
604	102
604	345
605	177
605	221
606	67
606	228
607	72
607	191
607	313
608	117
608	170
608	172
608	319
609	156
609	184
609	238
610	1
610	94
610	106
610	131
610	317
611	182
611	198
611	207
612	75
612	133
613	57
613	450
614	112
614	311
615	1194
615	1198
616	117
616	317
617	106
617	184
618	57
618	261
619	422
619	439
620	377
620	432
621	131
621	153
622	204
622	313
623	460
623	474
624	495
624	511
625	285
625	317
626	39
626	287
627	198
627	238
628	55
628	272
629	491
629	546
630	137
630	450
631	871
631	939
632	868
632	1029
633	781
633	881
634	859
634	867
635	78
635	156
635	172
635	250
636	10
636	106
636	184
637	275
637	285
638	113
638	216
639	77
639	311
639	312
640	22
640	800
641	79
641	323
642	753
642	830
643	411
643	700
644	94
644	131
644	317
645	57
645	153
645	250
646	71
646	95
646	130
647	104
647	261
648	19
648	113
649	26
649	36
649	141
649	230
650	58
650	77
650	248
651	94
651	184
652	34
652	204
653	27
653	207
653	272
653	311
654	29
654	285
655	20
655	354
656	10
656	94
656	106
656	131
656	184
657	3
657	7
658	37
658	339
659	171
659	241
660	10
660	82
660	170
660	178
660	319
661	1
661	117
661	184
661	238
662	94
662	156
662	161
663	106
663	131
664	113
664	223
665	26
665	27
665	29
665	141
666	17
666	207
667	11
667	192
668	1035
668	1063
669	285
669	323
670	541
670	542
671	11
671	312
672	366
672	465
673	506
673	910
674	710
674	787
675	170
675	172
675	178
675	319
676	57
676	223
676	250
677	113
677	171
678	66
678	241
679	75
679	83
679	86
679	133
680	131
680	153
680	184
680	314
681	27
681	207
682	204
682	285
683	216
683	272
684	11
684	295
685	248
685	312
686	403
686	404
687	463
687	499
688	317
688	908
689	10
689	78
689	156
690	1
690	106
690	131
691	19
691	27
691	34
692	87
692	169
692	204
693	157
693	261
694	83
694	86
694	133
695	6
695	80
696	210
696	264
697	70
697	159
698	1
698	10
698	78
698	184
698	238
699	94
699	106
699	131
699	156
700	19
700	113
700	153
701	71
701	101
702	66
702	95
703	78
703	156
703	238
704	10
704	94
705	87
705	241
705	312
706	199
706	295
706	321
707	11
707	122
707	306
708	2
708	130
709	25
709	149
709	310
710	134
710	234
711	84
711	85
712	88
712	278
713	265
713	284
714	1
714	26
715	12
715	340
716	41
716	66
717	137
717	459
718	191
718	250
719	198
719	204
720	238
720	261
721	272
721	311
721	321
722	113
722	295
722	312
723	1
723	82
723	170
723	172
723	319
724	78
724	117
724	178
724	184
724	238
725	19
725	106
725	131
725	156
725	161
726	26
726	57
726	94
726	153
727	27
727	29
727	171
727	223
728	34
728	36
728	58
728	237
729	11
729	52
730	71
730	122
730	130
731	87
731	121
731	306
732	163
732	236
733	59
733	162
734	350
734	386
735	476
735	494
736	26
736	592
737	596
737	628
738	86
738	613
739	375
739	463
740	250
740	319
741	10
741	78
741	261
742	161
742	248
743	297
743	350
743	451
744	784
744	786
745	726
745	727
746	172
746	198
746	261
747	10
747	57
747	106
747	156
748	36
748	321
749	19
749	26
750	16
750	182
751	28
751	259
752	271
752	279
753	424
753	425
754	434
754	435
755	82
755	238
756	112
756	208
757	236
757	325
758	1190
758	1193
759	1221
759	1223
760	314
760	827
761	573
761	921
762	317
762	463
763	94
763	514
764	316
764	735
765	625
765	851
766	1000
766	1001
767	377
767	480
768	285
768	458
769	315
769	963
770	1036
770	1067
771	172
771	238
771	250
772	57
772	153
772	198
772	223
772	261
773	27
773	34
773	161
773	204
773	248
774	17
774	19
774	207
774	314
775	29
775	36
775	171
775	216
775	230
776	26
776	141
776	239
776	272
777	122
777	192
777	306
778	2
778	101
778	130
778	182
779	452
779	827
780	159
780	427
781	172
781	446
782	2
782	207
783	86
783	87
784	841
784	937
785	70
785	218
785	316
786	178
786	238
786	261
787	216
787	248
788	760
788	799
789	636
789	676
790	250
790	414
791	34
791	740
792	704
792	893
793	317
793	881
794	188
794	191
794	313
795	10
795	94
795	131
796	153
796	198
796	261
797	908
797	1101
798	849
798	857
798	861
798	862
799	940
799	981
799	1030
800	760
800	799
800	1059
800	1074
800	1096
800	1112
801	821
801	873
801	968
802	627
802	885
803	835
803	954
804	830
804	852
804	868
804	1029
805	939
805	1071
805	1102
806	962
806	1060
807	898
807	1035
808	983
808	1061
809	859
809	1067
810	285
810	448
811	460
811	908
812	374
812	375
813	583
813	881
814	34
814	587
815	23
815	157
816	159
816	315
816	316
817	57
817	223
818	113
818	207
818	314
819	29
819	36
819	216
820	16
820	199
820	276
821	66
821	157
822	50
822	333
823	1
823	184
824	17
824	29
824	230
825	23
825	28
825	41
825	98
825	111
826	109
826	116
827	102
827	137
828	437
828	828
828	902
828	908
828	1101
829	760
829	1096
829	1112
830	430
830	627
830	763
831	850
831	854
832	781
832	875
832	881
833	955
833	964
834	936
834	1081
835	10
835	78
835	156
835	238
836	141
836	230
837	861
837	862
838	799
838	1059
838	1112
839	833
839	954
840	852
840	868
840	1055
841	871
841	1071
841	1102
842	780
842	854
843	875
843	1033
844	882
844	964
844	1058
845	689
845	759
846	366
846	450
847	216
847	258
848	156
848	238
848	250
849	198
849	223
849	261
850	27
850	161
850	248
851	1189
851	1190
852	474
852	512
853	1104
853	1112
854	161
854	223
854	250
855	122
855	198
856	3
856	5
857	172
857	178
857	198
857	261
858	216
858	285
859	17
859	314
860	36
860	427
861	1018
861	1048
862	849
862	857
862	861
862	958
863	940
863	1030
864	856
864	883
864	982
865	357
865	866
865	1176
866	812
866	831
866	874
867	22
867	1061
868	858
868	881
869	297
869	583
870	544
870	628
871	576
871	1203
872	634
872	788
872	789
872	790
872	791
873	784
873	785
874	170
874	172
874	319
875	10
875	184
875	238
876	131
876	317
877	19
877	27
878	77
878	237
878	248
879	169
879	204
880	16
880	52
880	138
881	112
881	276
882	385
882	465
883	781
883	833
884	192
884	306
885	57
885	78
885	156
886	94
886	131
886	153
886	314
887	113
887	230
888	241
888	285
889	141
889	169
889	192
889	237
889	239
890	16
890	104
890	157
891	52
891	138
892	31
892	41
893	323
893	354
894	116
894	254
895	108
895	299
896	142
896	202
897	246
897	322
898	52
898	71
898	306
899	41
899	138
900	106
900	238
901	868
901	1010
902	799
902	1059
903	812
903	983
903	1061
904	564
904	850
905	781
905	809
905	875
906	535
906	973
907	1
907	198
908	313
908	615
909	66
909	207
910	123
910	130
911	681
911	840
912	261
912	921
913	864
913	941
914	908
914	1019
915	884
915	942
916	830
916	868
917	866
917	1176
918	809
918	881
919	858
919	950
920	847
920	955
921	156
921	184
922	94
922	317
923	34
923	113
924	122
924	182
924	198
925	11
925	71
926	126
926	148
927	95
927	130
928	109
928	186
929	178
929	198
929	261
930	10
930	57
930	106
931	131
931	184
931	314
932	17
932	295
932	321
933	41
933	304
934	87
934	101
935	432
935	433
936	31
936	346
937	149
937	195
938	140
938	157
939	297
939	350
940	317
940	319
941	78
941	172
941	250
942	27
942	161
942	204
943	78
943	184
943	238
944	94
944	106
944	156
945	27
945	141
946	122
946	169
947	25
947	55
947	112
948	925
948	926
949	130
949	208
950	975
950	976
950	979
951	551
951	600
952	78
952	170
952	172
952	319
953	26
953	106
953	117
953	131
953	161
954	36
954	77
954	237
955	83
955	112
956	86
956	157
957	111
957	123
958	114
958	307
959	46
959	173
960	366
960	448
961	460
961	465
962	16
962	52
962	66
963	129
963	285
964	57
964	161
965	17
965	26
966	10
966	188
966	313
967	78
967	117
968	106
968	161
969	57
969	94
969	113
970	121
970	306
971	366
971	465
971	682
972	314
972	476
973	178
973	524
973	529
973	530
973	531
973	532
973	533
973	534
973	778
974	760
974	1059
974	1074
974	1096
975	378
975	961
975	962
976	781
976	881
976	967
977	964
977	1058
978	855
978	955
978	1068
979	216
979	307
980	486
980	516
981	268
981	478
982	449
982	450
983	519
983	936
984	422
984	499
985	423
985	589
986	833
986	858
987	1
987	546
988	483
988	583
989	250
989	313
990	77
990	171
990	192
990	241
991	270
991	358
992	208
992	306
993	664
993	868
994	172
994	178
994	198
994	238
994	261
995	10
995	57
995	78
995	106
995	156
996	77
996	241
997	242
997	258
997	306
998	101
998	157
999	198
999	223
1000	57
1000	153
1000	261
1001	34
1001	161
1001	204
1002	26
1002	141
1002	239
1003	77
1003	272
1004	87
1004	237
1004	241
1004	285
1004	312
1005	152
1005	192
1006	2
1006	71
1006	101
1006	130
1006	182
1007	35
1007	304
1008	83
1008	140
1009	25
1009	112
1009	149
1009	310
1010	32
1010	103
1010	116
1010	186
1011	57
1011	250
1011	314
1012	491
1012	781
1013	536
1013	783
1013	808
1014	1007
1014	1082
1015	83
1015	86
1016	137
1016	366
1017	199
1017	295
1018	207
1018	840
1019	156
1019	172
1019	238
1019	250
1020	27
1020	34
1020	248
1020	261
1021	52
1021	66
1021	104
1022	35
1022	41
1022	275
1023	83
1023	258
1023	307
1024	254
1024	305
1025	68
1025	103
1026	159
1026	218
1026	315
1027	72
1027	82
1027	191
1027	313
1028	1
1028	161
1029	34
1029	153
1030	19
1030	141
1031	58
1031	250
1031	317
1032	780
1032	781
1033	817
1033	1178
1034	261
1034	567
1035	210
1035	1075
1035	1076
1036	258
1036	518
1037	26
1037	574
1038	72
1038	535
1038	570
1039	159
1039	316
1040	170
1040	250
1040	319
1041	57
1041	156
1042	141
1042	192
1043	197
1043	271
1044	116
1044	318
1045	129
1045	212
1046	10
1046	250
1047	191
1047	261
1048	11
1048	272
1049	295
1049	321
1050	29
1050	241
1050	285
1051	242
1051	276
1052	111
1052	271
1053	110
1053	225
1054	120
1054	267
1055	164
1055	165
1055	166
1056	72
1056	316
1056	535
1057	82
1057	414
1058	646
1058	647
1058	648
1058	649
1058	650
1058	651
1058	652
1058	653
1059	34
1059	584
1060	44
1060	415
1061	565
1061	849
1062	758
1062	893
1063	19
1063	113
1063	207
1063	314
1064	36
1064	216
1064	230
1065	199
1065	276
1066	57
1066	314
1067	149
1067	199
1068	238
1068	535
1069	117
1069	170
1070	172
1070	178
1070	261
1071	17
1071	113
1071	312
1072	87
1072	152
1073	242
1073	258
1073	276
1074	121
1074	130
1075	210
1075	333
1076	15
1076	145
1077	26
1077	77
1077	141
1077	239
1077	272
1078	78
1078	250
1079	10
1079	106
1079	131
1079	184
1080	26
1080	77
1080	272
1081	87
1081	241
1081	285
1081	312
1082	11
1082	122
1082	192
1083	208
1083	258
1084	2
1084	101
1085	95
1085	104
1086	264
1086	333
1087	32
1087	109
1087	219
1088	296
1088	299
1089	33
1089	293
1090	437
1090	908
1091	999
1091	1009
1092	10
1092	57
1092	78
1092	106
1093	23
1093	323
1094	1
1094	66
1095	354
1095	359
1096	1079
1096	1104
1097	36
1097	366
1098	323
1098	881
1099	1
1099	82
1099	170
1099	319
1100	178
1100	184
1100	238
1101	131
1101	161
1102	27
1102	29
1102	141
1102	171
1102	223
1103	11
1103	152
1104	66
1104	95
1104	140
1104	182
1105	121
1105	138
1106	25
1106	112
1107	118
1107	129
1108	100
1108	193
1109	461
1109	476
1110	317
1110	427
1111	83
1111	242
1112	168
1112	315
1113	343
1113	357
1114	346
1114	354
1115	138
1115	276
1116	110
1116	150
1117	260
1117	267
1118	29
1118	272
1119	32
1119	186
1120	10
1120	78
1121	361
1121	414
1122	372
1122	641
1123	1059
1123	1067
1124	94
1124	106
1124	131
1125	87
1125	169
1125	207
1126	130
1126	182
1127	68
1127	258
1128	290
1128	301
1129	108
1129	225
1130	280
1130	298
1131	150
1131	236
1132	2
1132	75
1133	40
1133	304
1134	117
1134	178
1134	317
1134	319
1135	131
1135	314
1136	186
1136	236
1137	172
1137	319
1138	1
1138	78
1139	219
1139	241
1140	29
1140	312
1141	130
1141	258
1142	211
1142	249
1143	28
1143	41
1144	333
1144	354
1145	549
1145	661
1146	486
1146	664
1147	10
1147	106
1148	57
1148	153
1149	239
1149	272
1150	152
1150	306
1151	2
1151	71
1151	101
1151	182
1152	52
1152	104
1152	121
1153	31
1153	75
1153	138
1154	83
1154	304
1155	195
1155	275
1156	176
1156	325
1157	249
1157	299
1158	259
1158	320
1159	222
1159	334
1160	117
1160	170
1160	178
1160	317
1161	94
1161	106
1161	131
1161	184
1162	285
1162	460
1163	861
1163	902
1164	849
1164	966
1165	763
1165	1022
1166	430
1166	912
1167	826
1167	1035
1168	881
1168	904
1169	918
1169	964
1170	855
1170	1068
1171	95
1171	133
1172	123
1172	148
1173	172
1173	198
1173	238
1173	261
1174	10
1174	57
1174	78
1174	156
1175	131
1175	248
1176	204
1176	216
1176	314
1177	66
1177	275
1178	359
1178	361
1179	15
1179	35
1180	137
1180	420
1181	599
1181	738
1182	432
1182	459
1183	397
1183	690
1184	494
1184	674
1185	973
1185	974
1186	106
1186	156
1187	94
1187	184
1187	248
1188	1025
1188	1061
1189	439
1189	897
1190	316
1190	506
1191	460
1191	600
1192	199
1192	285
1193	828
1193	861
1193	908
1194	849
1194	903
1195	864
1195	883
1195	919
1196	882
1196	899
1197	170
1197	172
1198	26
1198	230
1199	87
1199	169
1200	627
1200	1032
1201	835
1201	995
1202	930
1202	1165
1203	1029
1203	1055
1204	1071
1204	1102
1205	872
1205	1176
1206	988
1206	1035
1207	831
1207	874
1208	72
1208	316
1208	570
1209	1103
1209	1161
1210	207
1210	616
1210	673
1211	82
1211	188
1211	313
1212	118
1212	189
1213	168
1213	293
1214	41
1214	248
1215	1
1215	10
1215	78
1215	238
1216	34
1216	141
1217	52
1217	71
1217	182
1218	87
1218	306
1219	1029
1219	1035
1220	1050
1220	1051
1220	1052
1221	281
1221	935
1222	117
1222	408
1223	806
1223	807
1224	17
1224	26
1224	36
1224	141
1224	230
1225	29
1225	77
1225	237
1225	248
1226	122
1226	182
1226	198
1226	207
1226	306
1227	75
1227	83
1227	86
1227	133
1227	140
1228	34
1228	272
1229	258
1229	276
1230	41
1230	130
1231	10
1231	191
1231	313
1232	198
1232	306
1233	305
1233	325
1234	210
1234	327
1235	198
1235	238
1235	261
1236	94
1236	131
1236	153
1237	26
1237	36
1237	199
1237	230
1238	169
1238	237
1238	239
1239	101
1239	182
1240	31
1240	195
1241	1
1241	131
1242	153
1242	223
1243	2
1243	261
1244	75
1244	140
1245	149
1245	272
1246	369
1246	654
1246	655
1246	656
1246	657
1246	658
1246	707
1247	908
1247	1019
1247	1177
1248	856
1248	884
1248	942
1249	1059
1249	1096
1250	749
1250	868
1251	939
1251	1102
1252	779
1252	917
1253	431
1253	587
1254	1066
1254	1162
1255	565
1255	914
1256	998
1256	1153
1257	1024
1257	1169
1258	664
1258	1010
1259	1
1259	52
1260	10
1260	78
1260	238
1261	106
1261	131
1261	161
1262	19
1262	57
1262	113
1262	153
1262	223
1263	161
1263	204
1264	29
1264	171
1264	230
1265	141
1265	272
1266	28
1266	111
1267	80
1267	126
1268	110
1268	219
1269	105
1269	108
1270	22
1270	284
1271	263
1271	283
1272	11
1272	29
1273	78
1273	198
1274	237
1274	317
1275	849
1275	862
1276	137
1276	448
1276	450
1277	1
1277	313
1278	446
1278	460
1279	386
1279	1004
1280	456
1280	494
1281	354
1281	544
1282	94
1282	153
1283	131
1283	184
1283	248
1284	122
1284	152
1285	123
1285	145
1286	118
1286	164
1287	293
1287	298
1288	147
1288	155
1289	10
1289	568
1290	2
1290	346
1291	524
1291	573
1292	261
1292	566
1293	529
1293	530
1294	1
1294	94
1294	106
1295	29
1295	58
1295	77
1295	248
1296	11
1296	71
1296	130
1296	261
1297	2
1297	241
1298	16
1298	66
1298	138
1299	75
1299	83
1299	133
1300	31
1300	192
1300	216
1300	307
1300	314
1301	25
1301	55
1302	123
1302	295
1303	109
1303	258
1304	154
1304	193
1305	203
1305	318
1306	36
1306	427
1306	583
1307	111
1307	491
1308	198
1308	631
1309	549
1309	864
1310	317
1310	481
1311	463
1311	493
1312	498
1312	512
1313	72
1313	82
1313	188
1314	191
